,filename,cough_detected,nframes,duration,status
11982,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/92e89728-6197-47f7-af06-4459dde5d165.webm,0.9637,127008.0,5.76,
11984,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/92ea0520-18d5-4f59-aabe-638839128ce3.wav,0.7713,222029.0,10.0693,
11987,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/92ef6ee1-3741-499d-b9eb-070a5d131c28.webm,0.7346,214326.0,9.72,
11988,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/9301bb41-093a-4da4-b35d-c04867a476f9.webm,0.991,216972.0,9.84,
11990,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/93042cc5-e76d-41b9-90cc-b263596b6dbf.webm,0.9397,219618.0,9.96,
11994,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/930ec095-01a0-4b58-ba50-3ac4311cd169.webm,0.7781,47628.0,2.16,
11996,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/93164138-85cf-461d-b61a-ba5c05a32e21.webm,0.9839,219618.0,9.96,
12010,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/933b1525-a95a-4c68-8af3-56cc665e8baa.webm,0.9922,201096.0,9.12,
12013,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/9343531e-ffdc-46a7-81db-1899133dcb24.webm,0.9933,197127.0,8.94,
12017,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/934a735b-6d86-4d58-a22a-f0d0941339fa.webm,0.7473,87318.0,3.96,
12018,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/934c5d2f-36c5-4fff-87df-346fc434418f.webm,0.7575,216972.0,9.84,
12021,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/9351ce1d-6c4d-4648-9bc6-cc0adc0a2901.webm,0.9388,219618.0,9.96,
12024,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/9354c964-d46a-417c-b868-a015f02c6b7e.webm,0.9896,146853.0,6.66,
12025,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/9354dbaf-b608-4309-b710-23ea05a8ef8e.webm,0.9972,216972.0,9.84,
12027,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/935812aa-570e-46f9-9a1c-a2308fee46dd.webm,0.9658,218295.0,9.9,
12029,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/935cef70-7bb4-488f-b3c2-7ca905379966.webm,0.8789,146853.0,6.66,
12034,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/936318d3-4c0f-4fad-9aa6-ffad11019dd5.webm,0.9625,179928.0,8.16,
12035,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/93647322-6e77-401f-a563-409c66089b17.webm,0.6742,215649.0,9.78,
12040,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/937b11cf-4e14-47e0-aa64-4b346c19d32d.webm,0.9896,218295.0,9.9,
12043,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/93864c11-f6fd-4ee2-ac4b-d28170f5e6e3.webm,0.9959,215649.0,9.78,
12048,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/93966be5-186c-4950-93a7-e4c7b15114a7.webm,0.9583,121716.0,5.52,
12051,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/93aad509-ee9e-44e9-93dc-4fd93abedbe3.webm,0.9522,219618.0,9.96,
12058,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/93c363ec-06dd-40ec-8d9f-fe22942bcdea.webm,0.9675,104517.0,4.74,
12059,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/93c42686-6b9e-4bb1-a6d4-735b318437c4.webm,0.9903,214326.0,9.72,
12062,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/93cf4ce4-378a-4363-85ad-5dee585b001e.webm,0.8527,76734.0,3.48,
12065,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/93d3c90f-b50b-4ee2-a95e-82b175ee80f8.ogg,0.8971,220265.0,9.9893,
12069,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/93d85777-43fb-4fbf-a63b-95434133437b.webm,0.9918,219618.0,9.96,
12070,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/93d873af-7f82-48de-b45b-43a5e583f29f.webm,0.979,214326.0,9.72,
12076,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/93e46782-6984-4cbf-b0e1-bc0cca9a23e1.wav,0.7626,220160.0,9.9846,
12080,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/93ef7e54-97d2-4866-9ad3-e1bcfd61158e.webm,0.905,219618.0,9.96,
12086,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/9408b4a1-414b-4177-b39b-074c13e06a39.webm,0.9595,215649.0,9.78,
12094,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/9420ecc1-e1b4-49e8-ba65-d13c16da1142.webm,0.9702,216972.0,9.84,
12100,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/942bf8a5-16cf-4876-84ab-9a2cc125c0b0.webm,0.8494,215649.0,9.78,
12106,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/9439f521-1377-4485-899d-dde5bd2b12c4.wav,0.7409,195584.0,8.87,
12108,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/943e7fbd-9c6a-485e-bab0-59344086d3c8.webm,0.9423,214326.0,9.72,
12112,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/94457c7b-8e4b-4987-b789-2a3483a31c6d.webm,0.943,218295.0,9.9,
12113,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/94479e93-6f2a-4235-a73c-33d2fd083a42.webm,0.8228,215649.0,9.78,
12114,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/944ca489-d63e-40e9-af02-f36d5984aa18.webm,0.9756,70119.0,3.18,
12115,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/945942af-96f6-40dd-8125-4aa48daa7adb.webm,0.9756,216972.0,9.84,
12120,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/9474aa27-73b8-41ef-b6c8-e5411b7d77ca.webm,0.9021,216972.0,9.84,
12121,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/94805ce9-4079-4a0e-9efc-32635f86f71c.ogg,0.8501,198286.0,8.9926,
12124,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/9487deaa-9235-46af-a20b-abd6cf91bf62.webm,0.9569,219618.0,9.96,
12125,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/9490481d-1c58-4f68-94cb-3e8f0a3cc73b.webm,0.9146,219618.0,9.96,
12128,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/94a341fd-0796-4813-9887-d83b7c1781a6.webm,0.9843,215649.0,9.78,
12129,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/94a3f8d2-e99e-4a66-ba95-f611b65cc208.wav,0.9876,222029.0,10.0693,
12131,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/94a7e81d-6a99-45af-add6-debfe98d47b3.webm,0.9461,215649.0,9.78,
12132,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/94aa05d6-0d81-484e-969c-7b45c6584ae6.webm,0.9878,133623.0,6.06,
12137,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/94bf58d8-81cb-48d3-a292-c4c64c6b5140.webm,0.9889,218295.0,9.9,
12145,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/94c82b3f-4e5a-411e-8182-ad262b8f470c.wav,0.9922,92669.0,4.2027,
12149,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/94cd087c-033b-4c20-b425-2ce3c5dec4fc.webm,0.8455,124362.0,5.64,
12151,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/94d088bd-2227-4327-8d3a-721c07bbb2c6.webm,0.7957,60858.0,2.76,
12156,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/94d80b24-d57e-44f8-ae5d-699504333f69.webm,0.8108,105840.0,4.8,
12158,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/94dc956f-9279-46f6-8113-e9f499822c1e.webm,0.9864,209034.0,9.48,
12161,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/94e6510b-0597-4544-aea8-35c427615791.webm,0.985,218295.0,9.9,
12162,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/94f21c88-98b1-4c44-944f-75ff8f51e9d1.webm,0.9738,219618.0,9.96,
12164,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/94f7ed15-cea4-40be-a9b1-4752811e1e5e.webm,0.9741,203742.0,9.24,
12166,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/94fdbdb4-f49e-47b9-b7a5-dc3cb665cff3.webm,0.7339,214326.0,9.72,
12169,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/950a6962-4e33-456c-96f6-16a952b78672.webm,0.9671,206388.0,9.36,
12173,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/951166b0-8970-49b0-b9cd-5e07ffe2b7ee.webm,0.6624,218295.0,9.9,
12175,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/9514bede-4c58-4088-997e-9bdc049017de.webm,0.9071,68796.0,3.12,
12182,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/952eafc4-38d9-468b-b46d-c9a5f6b3d620.webm,0.9754,215649.0,9.78,
12189,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/953f4953-c4b1-4387-a14d-6fe8272464f4.webm,0.99,219618.0,9.96,
12190,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/95483b10-8904-4074-ac25-c4e3bc11d097.webm,0.9751,119070.0,5.4,
12193,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/954c4b7f-26ad-46d5-8688-97fea1f5610e.ogg,0.8093,78616.0,3.5654,
12195,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/95509036-cb2e-46ac-adbb-3d50078bf794.webm,0.9948,168021.0,7.62,
12197,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/9560cc86-75c5-43ff-8131-f9ce1439c0a7.webm,0.8259,219618.0,9.96,
12200,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/956a9fa1-bc87-4da9-bff9-a183d87cfc3d.wav,0.6844,219207.0,9.9414,
12204,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/957f1dcf-9345-4e1e-8b81-5ed421d7261f.webm,0.9716,213003.0,9.66,
12208,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/958d1ad6-f720-4c58-a64b-4bae063fe519.webm,0.9028,216972.0,9.84,
12210,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/958fa799-ba37-447a-9fbc-c0d2f3841555.webm,0.799,218295.0,9.9,
12215,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/95a208f3-1d73-4151-bd95-76d41c608045.ogg,0.9288,214624.0,9.7335,
12217,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/95a41dd8-e74f-4ff5-9de1-c47c4a75fc77.webm,0.6994,127008.0,5.76,
12225,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/95c516cc-c2ae-49d1-9e95-e010dcd871e5.webm,0.8532,103194.0,4.68,
12226,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/95d2233d-e349-46ac-9f58-5a03303c67a2.ogg,0.6915,220794.0,10.0133,
12234,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/95f6ef5e-b1f9-4375-a90c-6f6b3d1dce18.webm,0.9919,207711.0,9.42,
12241,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/960f794a-2b13-4f56-8663-42fca58468ba.webm,0.8556,128331.0,5.82,
12248,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/96247158-a23c-45d1-a3a8-61ef2a2ac737.webm,0.9954,216972.0,9.84,
12252,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/96321c1d-f602-47be-8ffa-780df1ddad10.webm,0.9005,80703.0,3.66,
12254,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/96383e1e-df5b-4359-a234-310af53b242b.webm,0.8318,101871.0,4.62,
12257,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/963eb20b-9874-42ea-8fb9-dab787876248.webm,0.9913,157437.0,7.14,
12265,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/9657e653-6389-4506-b8c7-c77e08ca96fb.webm,0.9936,54243.0,2.46,
12274,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/966df756-1b6b-4b94-99d5-5ae8cf0db3e5.webm,0.8058,219618.0,9.96,
12275,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/966eac7e-54ee-4b4e-857b-4d3f0cb54b3f.wav,0.9856,74794.0,3.392,
12276,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/967498e9-9500-410e-b94b-358532b1555c.ogg,0.8985,220265.0,9.9893,
12282,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/967f4441-5894-4c5c-8cb3-96a844778f9c.webm,0.9919,216972.0,9.84,
12289,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/968ed585-7988-4ebf-868a-cdda1ec77cbd.webm,0.911,55566.0,2.52,
12291,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/9697c9e0-318a-4460-be60-d69148d01863.webm,0.9499,88641.0,4.02,
12292,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/96994953-83cf-4537-b6ba-6a451ba52e89.wav,0.9933,89847.0,4.0747,
12293,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/9699fdc7-6abe-42b1-a301-2d397a45b4ae.webm,0.9897,219618.0,9.96,
12295,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/969ee6e2-4b74-48de-9f48-a660bbdab30a.webm,0.9939,218295.0,9.9,
12297,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/96a34352-809a-4f14-b07f-3e90b6b98f07.webm,0.9918,218295.0,9.9,
12301,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/96b120b6-751d-4613-83b0-1195b4821e68.wav,0.8048,222500.0,10.0907,
12304,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/96c2ee28-bc91-4312-a375-46af6380b73b.webm,0.9564,141561.0,6.42,
12306,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/96c8dc83-ea0d-423b-8eb1-0b82cbbef571.webm,0.9938,215649.0,9.78,
12307,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/96c9ed53-1c85-40f2-ad69-3c06c1ab41bb.webm,0.675,199773.0,9.06,
12309,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/96d1224b-d75d-4109-a3b6-1cfb07d2e446.webm,0.8999,169344.0,7.68,
12315,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/96e034db-727c-4453-bb97-eb26fd4e37e5.webm,0.9727,207711.0,9.42,
12319,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/96eb5eed-adff-4c9e-91d3-955e1c41b882.webm,0.9889,220941.0,10.02,
12322,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/96f63bc1-4c6d-4dc9-84c3-43d5b69d4a87.webm,0.809,218295.0,9.9,
12325,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/96fad5e4-c42e-4411-9b32-12a8488ad0dc.webm,0.9689,130977.0,5.94,
12326,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/96fbd412-aa4b-43a3-9e44-50cb72a54fa2.webm,0.7467,97902.0,4.44,
12334,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/970b0f9f-15dd-4eb3-b86b-0660251e1188.webm,0.9088,218295.0,9.9,
12338,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/97146ed2-5930-48ca-be12-cf3857e21944.webm,0.9774,89964.0,4.08,
12340,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/9717dec9-dff4-4918-98d3-25cd7f6e59a2.webm,0.8627,219618.0,9.96,
12342,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/971df7a1-46fa-4afa-ab55-616a1f779e99.webm,0.968,215649.0,9.78,
12347,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/9734d866-3803-451a-9525-cbe4a2a35aa2.webm,0.8506,52920.0,2.4,
12350,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/973dd80a-b984-43bf-b158-d6c55293bb49.webm,0.7189,66150.0,3.0,
12352,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/9742ceeb-4d40-43e3-a844-722b03656e45.webm,0.9943,150822.0,6.84,
12354,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/9745f126-2861-4154-b7d0-9d57eba32157.webm,0.8339,213003.0,9.66,
12356,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/9748463f-3e02-4a8e-baa1-7e9906aa19d8.webm,0.9002,54243.0,2.46,
12357,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/974c1d90-9190-4565-ba7f-2ee7cd8d587e.wav,0.9373,70560.0,3.2,
12360,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/9752eb4a-d9b4-49ce-88a8-05ed2e5832d4.webm,0.9984,214326.0,9.72,
12369,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/97761737-8060-4600-a3ed-224af2c42eee.webm,0.9944,218295.0,9.9,
12371,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/9778129f-1a89-4232-9779-bf904fdafe5f.webm,0.9704,218295.0,9.9,
12374,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/97803b85-ff88-43fd-b617-00c77efb8beb.webm,0.9857,213003.0,9.66,
12377,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/9784e3ec-d8e1-40f0-8534-9f9654e7d43d.webm,0.9848,218295.0,9.9,
12378,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/97856ecd-10cb-4dc5-b585-02a599141036.webm,0.967,96579.0,4.38,
12381,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/9793abda-44f1-4ef3-a4a4-9a5763cbb35b.webm,0.9964,216972.0,9.84,
12382,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/979a69f6-0f8b-4754-994a-168767852cf5.webm,0.8194,215649.0,9.78,
12383,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/979f074f-6660-438a-87f8-29ead396d8af.webm,0.9974,219618.0,9.96,
12390,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/97b71527-dea8-44cf-b44b-189a5a6d4a5d.webm,0.9787,211680.0,9.6,
12406,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/97d92a6b-9619-4b12-8c28-3b29a5a0c983.webm,0.9956,216972.0,9.84,
12408,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/97da4b5d-4811-403d-9ab5-9f45f256595e.ogg,0.8261,220324.0,9.992,
12410,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/97df2a4a-3817-468e-8184-2f9b2bde9c0d.webm,0.9297,218295.0,9.9,
12411,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/97e8bb2e-9445-4053-9d14-ad7c01954100.webm,0.9915,215649.0,9.78,
12417,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/97f31b3c-e93c-4e4f-ac8c-8bc3445e9934.webm,0.9286,215649.0,9.78,
12421,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/9805777e-60f4-4a5a-8241-0ab21fe544d3.webm,0.9512,113778.0,5.16,
12422,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/98081256-422a-4a24-a2f9-4cc186573688.webm,0.9883,219618.0,9.96,
12426,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/9810b72b-79ca-474b-9b66-41079f892c79.webm,0.9544,117747.0,5.34,
12427,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/98127c5f-8530-49ca-b9d1-18d2c26ce85c.ogg,0.9258,220912.0,10.0187,
12430,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/98145581-c980-4e8c-94e3-d65f304b20b8.webm,0.9719,157437.0,7.14,
12435,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/981cf801-a45e-4922-9277-df29e37aa082.webm,0.9897,219618.0,9.96,
12436,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/981d0ac5-4b1b-4d8c-af8b-59ae2015037d.webm,0.9932,104517.0,4.74,
12439,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/981f935e-ac2b-4985-9a71-49a9ae4e23a4.webm,0.7633,216972.0,9.84,
12443,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/98329e11-35da-40b6-b3b5-d989c82f10b8.webm,0.9071,216972.0,9.84,
12444,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/9832b8e3-2013-46e1-bf24-5068af4014a8.webm,0.9912,207711.0,9.42,
12451,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/983ddb57-dc01-4002-9803-f14fd07f2f26.webm,0.9815,218295.0,9.9,
12462,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/98581eee-bd8e-4600-ba5e-b5389820cb81.webm,0.9908,218295.0,9.9,
12464,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/98592bec-69b8-4320-af36-cec656093893.webm,0.9901,218295.0,9.9,
12465,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/985a28c5-b231-4720-939c-d7c35337997b.webm,0.7092,218295.0,9.9,
12469,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/98615a88-4b91-4e35-9f7c-c2406c11960f.webm,0.6507,161406.0,7.32,
12473,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/9875412f-e7b8-4282-9a6c-d3014a4a059a.webm,0.9943,215649.0,9.78,
12481,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/98a0605b-c4eb-433f-8b1d-53aaff67e6f8.webm,0.9268,97902.0,4.44,
12482,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/98a07977-1abb-4e6f-bff1-cd21d0db7b1b.webm,0.9863,156114.0,7.08,
12484,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/98a81d95-9d48-4a41-b9a3-1bc6eb8e57eb.webm,0.76,215649.0,9.78,
12486,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/98ae80f1-8f67-4cf1-b218-4430ef6e8a53.webm,0.7634,218295.0,9.9,
12487,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/98b35fc6-1fcc-40b5-b503-ae0aa26aeb6f.webm,0.9969,218295.0,9.9,
12489,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/98ba7a83-10c4-44f1-b673-94bb5ba3c81e.webm,0.6508,210357.0,9.54,
12495,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/98c3c401-4cfa-46c8-add3-b6ca8056c740.webm,0.8204,103194.0,4.68,
12501,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/98d39de6-1bf3-4609-93c4-44812d061f23.webm,0.9367,141561.0,6.42,
12506,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/98efda38-a49b-4483-82e1-d3b99b61e072.ogg,0.888,207565.0,9.4134,
12517,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/990220fb-4e0f-434f-9db8-d5e02db33fe6.webm,0.989,218295.0,9.9,
12518,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/9904eb8b-f14b-467a-932d-92142f817abc.webm,0.9933,218295.0,9.9,
12519,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/9907595b-e321-4b79-a7da-e46d8067adc1.webm,0.9965,218295.0,9.9,
12520,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/990c36c9-41f5-453f-87a8-b612624aeb50.webm,0.9614,194481.0,8.82,
12521,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/990e8bc6-294e-4c33-983d-14a87aca6c57.webm,0.9476,59535.0,2.7,
12528,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/992037b8-cb34-43e1-bd8d-10e4db7163fc.webm,0.9007,219618.0,9.96,
12538,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/994e3e20-f991-494d-8a1d-faf19fedfe82.webm,0.7304,215649.0,9.78,
12541,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/99536e13-41bb-43e9-842c-8127c589d411.webm,0.9951,218295.0,9.9,
12549,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/9963c55a-d044-4b8e-a164-1ec9e183e306.webm,0.9542,214326.0,9.72,
12553,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/996ae843-b480-4c76-a17a-732a07ea0bf0.webm,0.9917,121716.0,5.52,
12555,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/996db6d9-8b1d-48d7-9ee8-06071cdee6ab.webm,0.9908,216972.0,9.84,
12557,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/9973eedc-73ba-4d70-9490-40c6e84dd200.webm,0.9964,219618.0,9.96,
12558,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/997402e1-b4ae-4808-909f-ea5423e3bb79.webm,0.987,203742.0,9.24,
12561,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/99838cba-5503-45ab-9db4-82010f16c380.ogg,0.9897,219854.0,9.9707,
12562,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/998a0dbd-4a49-46d1-b104-038c1cbc142b.webm,0.9648,202419.0,9.18,
12565,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/999a0e83-93b8-41e0-840c-6ac6656b34cd.webm,0.929,211680.0,9.6,
12566,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/999b1b38-c9c4-45d1-bd98-05155d3024ac.webm,0.9444,218295.0,9.9,
12572,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/99b6ed8e-c068-4a63-89bc-7567d43a3ace.webm,0.9811,215649.0,9.78,
12575,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/99c14c82-5839-4a54-99a6-e82ddc0e58f0.webm,0.9137,216972.0,9.84,
12577,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/99c49eb4-1941-4172-bb9a-ada9c8bc8e7b.webm,0.9859,218295.0,9.9,
12578,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/99c7f26b-76df-40db-b6e8-dda645224b82.webm,0.656,213003.0,9.66,
12581,F:/DATAS/COUGHVID-public_dataset_v3/coughvid_20211012/99cbed89-16c3-4ad7-bdd3-64b44faad3b9.webm,0.9267,210357.0,9.54,
